date,ticker,strategy,signal,action,price,equity,cash_before,cash_after,shares_before,shares_after,shares,short_sma,long_sma,short_window,long_window
2007-04-02,KO,SMA 20/60,BUY,BUY,13.583773612976074,9268.74265777106,9268.74265777106,0.0,0.0,682.3393058403869,682.3393058403869,13.316186618804931,13.304533863067627,20.0,60.0
2008-01-28,KO,SMA 20/60,SELL,SELL,16.938234329223633,11557.623054364265,0.0,11557.623054364265,682.3393058403869,0.0,0.0,17.655134773254396,17.684097258249917,20.0,60.0
2008-04-01,KO,SMA 20/60,BUY,BUY,17.62965202331543,11557.623054364265,11557.623054364265,0.0,0.0,655.5786262303515,655.5786262303515,17.143442630767822,17.128424390157065,20.0,60.0
2008-05-08,KO,SMA 20/60,SELL,SELL,16.151899337768555,10588.839978865233,0.0,10588.839978865233,655.5786262303515,0.0,0.0,17.054478454589844,17.061295223236083,20.0,60.0
2008-08-19,KO,SMA 20/60,BUY,BUY,15.692296028137209,10588.839978865233,10588.839978865233,0.0,0.0,674.7795198279985,674.7795198279985,15.492566299438476,15.485228157043457,20.0,60.0
2008-10-07,KO,SMA 20/60,SELL,SELL,14.340738296508787,9676.836501697187,0.0,9676.836501697187,674.7795198279985,0.0,0.0,15.287576055526733,15.306296062469482,20.0,60.0
2008-12-24,KO,SMA 20/60,BUY,BUY,12.93720245361328,9676.836501697187,9676.836501697187,0.0,0.0,747.9852415074874,747.9852415074874,13.223816776275635,13.21614842414856,20.0,60.0
2009-01-20,KO,SMA 20/60,SELL,SELL,12.579303741455078,9409.133547048317,0.0,9409.133547048317,747.9852415074874,0.0,0.0,13.019637632369996,13.025574080149333,20.0,60.0
2009-04-02,KO,SMA 20/60,BUY,BUY,13.441704750061035,9409.133547048317,9409.133547048317,0.0,0.0,699.995552796649,699.995552796649,12.563201379776,12.519028663635254,20.0,60.0
2010-01-25,KO,SMA 20/60,SELL,SELL,16.49969482421875,11549.712999455012,0.0,11549.712999455012,699.995552796649,0.0,0.0,17.10443172454834,17.132370789845783,20.0,60.0
2010-04-01,KO,SMA 20/60,BUY,BUY,16.92550277709961,11549.712999455012,11549.712999455012,0.0,0.0,682.3852237395216,682.3852237395216,16.62653579711914,16.626271216074624,20.0,60.0
2010-05-05,KO,SMA 20/60,SELL,SELL,16.423561096191406,11207.195413224275,0.0,11207.195413224275,682.3852237395216,0.0,0.0,16.561741733551024,16.569052855173748,20.0,60.0
2010-07-26,KO,SMA 20/60,BUY,BUY,16.95757293701172,11207.195413224275,11207.195413224275,0.0,0.0,660.8961939808834,660.8961939808834,16.12852201461792,16.065236934026082,20.0,60.0
2011-01-26,KO,SMA 20/60,SELL,SELL,19.71553039550781,13029.919000705531,0.0,13029.919000705531,660.8961939808834,0.0,0.0,19.92126359939575,19.93665863672892,20.0,60.0
2011-03-07,KO,SMA 20/60,BUY,BUY,20.423236846923828,13029.919000705531,13029.919000705531,0.0,0.0,637.9948045634163,637.9948045634163,20.03493423461914,20.026322682698567,20.0,60.0
2011-06-13,KO,SMA 20/60,SELL,SELL,20.6884765625,13199.140561207007,0.0,13199.140561207007,637.9948045634163,0.0,0.0,21.037996196746825,21.05443458557129,20.0,60.0
2011-07-12,KO,SMA 20/60,BUY,BUY,21.55578994750977,13199.140561207007,13199.140561207007,0.0,0.0,612.3246048207033,612.3246048207033,21.18456335067749,21.168063163757324,20.0,60.0
2011-10-12,KO,SMA 20/60,SELL,SELL,21.58446311950684,13216.69784991907,0.0,13216.69784991907,612.3246048207033,0.0,0.0,21.74375820159912,21.757425530751547,20.0,60.0
2011-12-22,KO,SMA 20/60,BUY,BUY,22.29219627380371,13216.69784991907,13216.69784991907,0.0,0.0,592.8845093406271,592.8845093406271,21.557018661499026,21.520619487762453,20.0,60.0
2012-09-05,KO,SMA 20/60,SELL,SELL,24.51381492614746,14533.861134555878,0.0,14533.861134555878,592.8845093406271,0.0,0.0,25.257046031951905,25.30508066813151,20.0,60.0
2012-12-14,KO,SMA 20/60,BUY,BUY,24.94915580749512,14533.861134555878,14533.861134555878,0.0,0.0,582.5391947806778,582.5391947806778,24.781897926330565,24.733128420511882,20.0,60.0
2012-12-31,KO,SMA 20/60,SELL,SELL,24.015056610107425,13989.711740264374,0.0,13989.711740264374,582.5391947806778,0.0,0.0,24.598708724975587,24.602632268269858,20.0,60.0
2013-01-02,KO,SMA 20/60,BUY,BUY,24.9094181060791,13989.711740264374,13989.711740264374,0.0,0.0,561.6233860095756,561.6233860095756,24.60599632263184,24.59844306310018,20.0,60.0
2013-01-14,KO,SMA 20/60,SELL,SELL,24.505298614501957,13762.74878305235,0.0,13762.74878305235,561.6233860095756,0.0,0.0,24.51324729919434,24.520815277099608,20.0,60.0
2013-01-18,KO,SMA 20/60,BUY,BUY,24.97566032409668,13762.74878305235,13762.74878305235,0.0,0.0,551.0464429953013,551.0464429953013,24.53411617279053,24.520794709523518,20.0,60.0
2013-06-14,KO,SMA 20/60,SELL,SELL,27.104127883911133,14935.633260918992,0.0,14935.633260918992,551.0464429953013,0.0,0.0,27.620297336578368,27.70643730163574,20.0,60.0
2013-11-01,KO,SMA 20/60,BUY,BUY,26.807207107543945,14935.633260918994,14935.633260918992,0.0,0.0,557.1499187140568,557.1499187140568,26.086435413360597,26.027962430318198,20.0,60.0
2014-01-28,KO,SMA 20/60,SELL,SELL,26.49066925048828,14759.274219590508,0.0,14759.274219590508,557.1499187140568,0.0,0.0,27.17389268875122,27.175723457336424,20.0,60.0
2014-03-31,KO,SMA 20/60,BUY,BUY,26.55630111694336,14759.274219590507,14759.274219590508,0.0,0.0,555.7729653160864,555.7729653160864,26.366820907592775,26.354314454396565,20.0,60.0
2014-08-06,KO,SMA 20/60,SELL,SELL,27.628053665161133,15354.92531139857,0.0,15354.92531139857,555.7729653160864,0.0,0.0,28.354053688049316,28.40150394439697,20.0,60.0
2014-09-09,KO,SMA 20/60,BUY,BUY,29.026073455810547,15354.92531139857,15354.92531139857,0.0,0.0,529.0045632515536,529.0045632515536,28.578979778289796,28.550951099395753,20.0,60.0
2014-11-07,KO,SMA 20/60,SELL,SELL,29.50244140625,15606.926130967831,0.0,15606.926130967831,529.0045632515536,0.0,0.0,29.24345769882202,29.254821999867758,20.0,60.0
2014-11-21,KO,SMA 20/60,BUY,BUY,31.02218437194824,15606.926130967831,15606.926130967831,0.0,0.0,503.08920686708217,503.08920686708217,29.581214237213135,29.51079247792562,20.0,60.0
2014-12-29,KO,SMA 20/60,SELL,SELL,30.08541679382324,15135.648473070127,0.0,15135.648473070127,503.08920686708217,0.0,0.0,29.835171699523926,29.852302328745523,20.0,60.0
2015-01-14,KO,SMA 20/60,BUY,BUY,29.87482452392578,15135.648473070127,15135.648473070127,0.0,0.0,506.6355606858368,506.6355606858368,29.813060569763184,29.765536626180012,20.0,60.0
2015-01-29,KO,SMA 20/60,SELL,SELL,29.55192756652832,14972.057392015313,0.0,14972.057392015313,506.6355606858368,0.0,0.0,29.98187780380249,29.984526538848876,20.0,60.0
2015-05-19,KO,SMA 20/60,BUY,BUY,29.23801612854004,14972.057392015313,14972.057392015313,0.0,0.0,512.0750096789458,512.0750096789458,28.98639860153198,28.965714740753178,20.0,60.0
2015-06-16,KO,SMA 20/60,SELL,SELL,28.601486206054688,14646.106325797688,0.0,14646.106325797688,512.0750096789458,0.0,0.0,28.825303649902345,28.84941778182984,20.0,60.0
2015-07-28,KO,SMA 20/60,BUY,BUY,28.93686866760254,14646.106325797688,14646.106325797688,0.0,0.0,506.1399868118881,506.1399868118881,28.88656892776489,28.861142635345463,20.0,60.0
2015-09-01,KO,SMA 20/60,SELL,SELL,27.652379989624023,13995.97524326562,0.0,13995.97524326562,506.1399868118881,0.0,0.0,28.82912473678589,28.83674980799357,20.0,60.0
2015-10-12,KO,SMA 20/60,BUY,BUY,30.23127174377441,13995.97524326562,13995.97524326562,0.0,0.0,462.9634956110585,462.9634956110585,28.810048389434815,28.73440262476603,20.0,60.0
2016-01-22,KO,SMA 20/60,SELL,SELL,30.50664520263672,14123.463102379023,0.0,14123.463102379023,462.9634956110585,0.0,0.0,30.71770887374878,30.741375255584718,20.0,60.0
2016-02-19,KO,SMA 20/60,BUY,BUY,31.74692916870117,14123.463102379023,14123.463102379023,0.0,0.0,444.8765115935414,444.8765115935414,31.016537189483643,30.963747851053874,20.0,60.0
2016-05-13,KO,SMA 20/60,SELL,SELL,33.149436950683594,14747.40587191016,0.0,14747.40587191016,444.8765115935414,0.0,0.0,32.950251293182376,32.97821785608927,20.0,60.0
2016-06-29,KO,SMA 20/60,BUY,BUY,32.73335266113281,14747.40587191016,14747.40587191016,0.0,0.0,450.5314815925058,450.5314815925058,33.03469619750977,33.027862008412676,20.0,60.0
2016-08-08,KO,SMA 20/60,SELL,SELL,31.99679946899414,14415.565470984235,0.0,14415.565470984235,450.5314815925058,0.0,0.0,32.88326253890991,32.932099437713624,20.0,60.0
2016-12-30,KO,SMA 20/60,BUY,BUY,31.04815673828125,14415.565470984235,14415.565470984235,0.0,0.0,464.2969820237465,464.2969820237465,31.006596088409424,30.99307044347127,20.0,60.0
2017-02-23,KO,SMA 20/60,SELL,SELL,31.19793701171875,14485.107999907957,0.0,14485.107999907957,464.2969820237465,0.0,0.0,30.945563125610352,30.956047344207764,20.0,60.0
2017-03-02,KO,SMA 20/60,BUY,BUY,31.804523468017575,14485.107999907957,14485.107999907957,0.0,0.0,455.44175546205213,455.44175546205213,31.04179334640503,31.038547547658286,20.0,60.0
2018-01-05,KO,SMA 20/60,SELL,SELL,35.66059494018555,16241.323960379279,0.0,16241.323960379279,455.44175546205213,0.0,0.0,35.437288475036624,35.45401903788249,20.0,60.0
2018-01-09,KO,SMA 20/60,BUY,BUY,35.78444290161133,16241.323960379279,16241.323960379279,0.0,0.0,453.86549694330864,453.86549694330864,35.48140926361084,35.46395092010498,20.0,60.0
2018-02-16,KO,SMA 20/60,SELL,SELL,34.81687927246094,15802.180213010666,0.0,15802.180213010666,453.86549694330864,0.0,0.0,35.53985042572022,35.54147491455078,20.0,60.0
2018-04-25,KO,SMA 20/60,BUY,BUY,33.13296127319336,15802.180213010666,15802.180213010666,0.0,0.0,476.93232375808253,476.93232375808253,34.253930473327635,34.2431692759196,20.0,60.0
2018-05-07,KO,SMA 20/60,SELL,SELL,32.90651321411133,15694.179813982166,0.0,15694.179813982166,476.93232375808253,0.0,0.0,33.907217788696286,33.9453405380249,20.0,60.0
2018-06-14,KO,SMA 20/60,BUY,BUY,34.334075927734375,15694.179813982166,15694.179813982166,0.0,0.0,457.1021467714739,457.1021467714739,33.66897468566894,33.66707127888997,20.0,60.0
2019-01-09,KO,SMA 20/60,SELL,SELL,37.294395446777344,17047.348221266206,0.0,17047.348221266206,457.1021467714739,0.0,0.0,38.21333675384521,38.3266357421875,20.0,60.0
2019-02-13,KO,SMA 20/60,BUY,BUY,39.873046875,17047.348221266206,17047.348221266206,0.0,0.0,427.5406460586969,427.5406460586969,38.745886993408206,38.69976965586344,20.0,60.0
2019-02-19,KO,SMA 20/60,SELL,SELL,35.90095520019531,15349.117580415837,0.0,15349.117580415837,427.5406460586969,0.0,0.0,38.50844116210938,38.51851774851481,20.0,60.0
2019-04-16,KO,SMA 20/60,BUY,BUY,37.92693328857422,15349.117580415837,15349.117580415837,0.0,0.0,404.70231177483254,404.70231177483254,37.537973403930664,37.4994265238444,20.0,60.0
2019-10-28,KO,SMA 20/60,SELL,SELL,43.93136215209961,17779.123822372094,0.0,17779.123822372094,404.70231177483254,0.0,0.0,44.19664840698242,44.222258694966634,20.0,60.0
2019-12-12,KO,SMA 20/60,BUY,BUY,44.73043823242188,17779.123822372094,17779.123822372094,0.0,0.0,397.47260534293815,397.47260534293815,44.0995512008667,44.03867460886637,20.0,60.0
2020-03-12,KO,SMA 20/60,SELL,SELL,38.963565826416016,15486.950022476645,0.0,15486.950022476645,397.47260534293815,0.0,0.0,46.6385498046875,46.68440367380778,20.0,60.0
2020-06-04,KO,SMA 20/60,BUY,BUY,39.93868637084961,15486.950022476645,15486.950022476645,0.0,0.0,387.768137356171,387.768137356171,38.083031845092776,37.883785502115884,20.0,60.0
2020-07-07,KO,SMA 20/60,SELL,SELL,38.02238082885742,14743.867791853028,0.0,14743.867791853028,387.768137356171,0.0,0.0,38.42780113220215,38.46465810139974,20.0,60.0
2020-07-24,KO,SMA 20/60,BUY,BUY,40.78091812133789,14743.867791853028,14743.867791853028,0.0,0.0,361.53839763942347,361.53839763942347,38.51606044769287,38.48299287160238,20.0,60.0
2021-01-20,KO,SMA 20/60,SELL,SELL,41.59572982788086,15038.453510614418,0.0,15038.453510614418,361.53839763942347,0.0,0.0,44.080106544494626,44.170081011454265,20.0,60.0
2021-03-17,KO,SMA 20/60,BUY,BUY,44.14760208129883,15038.453510614418,15038.453510614418,0.0,0.0,340.64032476601466,340.64032476601466,43.278898048400876,43.22644189198812,20.0,60.0
2021-09-21,KO,SMA 20/60,SELL,SELL,47.273658752441406,16103.314470309391,0.0,16103.314470309391,340.64032476601466,0.0,0.0,48.50537872314453,48.59083786010742,20.0,60.0
2021-11-05,KO,SMA 20/60,BUY,BUY,49.7138786315918,16103.31447030939,16103.314470309391,0.0,0.0,323.9198974926929,323.9198974926929,48.1893970489502,48.12046120961507,20.0,60.0
2022-03-23,KO,SMA 20/60,SELL,SELL,53.64474487304688,17376.60026029901,0.0,17376.60026029901,323.9198974926929,0.0,0.0,53.44880828857422,53.45949859619141,20.0,60.0
2022-04-06,KO,SMA 20/60,BUY,BUY,56.042762756347656,17376.60026029901,17376.60026029901,0.0,0.0,310.0596652567928,310.0596652567928,54.012894248962404,53.88712387084961,20.0,60.0
2022-06-09,KO,SMA 20/60,SELL,SELL,54.88816452026367,17018.605917712724,0.0,17018.605917712724,310.0596652567928,0.0,0.0,56.310989189147946,56.318834431966145,20.0,60.0
2022-07-26,KO,SMA 20/60,BUY,BUY,56.54607009887695,17018.605917712724,17018.605917712724,0.0,0.0,300.9688540327178,300.9688540327178,55.98875560760498,55.96795914967855,20.0,60.0
2022-09-14,KO,SMA 20/60,SELL,SELL,54.38120651245117,16367.049404968999,0.0,16367.049404968999,300.9688540327178,0.0,0.0,56.237895774841306,56.286946805318195,20.0,60.0
2022-11-15,KO,SMA 20/60,BUY,BUY,54.63351821899414,16367.049404968997,16367.049404968999,0.0,0.0,299.5789020828381,299.5789020828381,53.20797576904297,53.131947135925294,20.0,60.0
2023-01-26,KO,SMA 20/60,SELL,SELL,55.18433380126953,16532.06213235718,0.0,16532.06213235718,299.5789020828381,0.0,0.0,56.073666381835935,56.107557423909505,20.0,60.0
2023-03-30,KO,SMA 20/60,BUY,BUY,56.55863952636719,16532.06213235718,16532.06213235718,0.0,0.0,292.299501381218,292.299501381218,55.016824913024905,54.964389928181966,20.0,60.0
2023-06-05,KO,SMA 20/60,SELL,SELL,55.55275344848633,16238.042133346295,0.0,16238.042133346295,292.299501381218,0.0,0.0,56.72004718780518,56.86052233378093,20.0,60.0
2023-08-01,KO,SMA 20/60,BUY,BUY,56.91567611694336,16238.042133346295,16238.042133346295,0.0,0.0,285.2999953823329,285.2999953823329,56.45957908630371,56.393137232462564,20.0,60.0
2023-08-28,KO,SMA 20/60,SELL,SELL,55.8007698059082,15919.959367956231,0.0,15919.959367956231,285.2999953823329,0.0,0.0,56.04724884033203,56.10256703694662,20.0,60.0
2023-11-20,KO,SMA 20/60,BUY,BUY,53.3087158203125,15919.95936795623,15919.959367956231,0.0,0.0,298.6370825667154,298.6370825667154,52.628889846801755,52.43938452402751,20.0,60.0
2024-04-19,KO,SMA 20/60,SELL,SELL,56.77677536010742,16955.650551088253,0.0,16955.650551088253,298.6370825667154,0.0,0.0,56.2455249786377,56.27913366953532,20.0,60.0
2024-04-30,KO,SMA 20/60,BUY,BUY,58.28654479980469,16955.650551088253,16955.650551088253,0.0,0.0,290.9016241968947,290.9016241968947,56.50784683227539,56.50223681131999,20.0,60.0
2024-10-24,KO,SMA 20/60,SELL,SELL,64.4361801147461,18744.58945242329,0.0,18744.58945242329,290.9016241968947,0.0,0.0,66.9944839477539,67.05257403055826,20.0,60.0
2025-02-10,KO,SMA 20/60,BUY,BUY,62.2719612121582,18744.58945242329,18744.58945242329,0.0,0.0,301.01170876184847,301.01170876184847,60.56201171875,60.441854540507,20.0,60.0
2025-06-20,KO,SMA 20/60,SELL,SELL,67.37629699707031,20281.054289133936,0.0,20281.054289133936,301.01170876184847,0.0,0.0,69.30799674987793,69.3495304107666,20.0,60.0
2025-10-28,KO,SMA 20/60,BUY,BUY,69.19486999511719,20281.054289133936,20281.054289133936,0.0,0.0,293.10054763546907,293.10054763546907,67.0502773284912,67.03228696187337,20.0,60.0
2026-01-07,KO,SMA 20/60,SELL,SELL,67.07876586914062,19660.82301095653,0.0,19660.82301095653,293.10054763546907,0.0,0.0,69.27367553710937,69.28177223205566,20.0,60.0
2026-01-26,KO,SMA 20/60,BUY,BUY,72.06448364257812,19660.82301095653,19660.82301095653,0.0,0.0,272.82264462573977,272.82264462573977,69.8944091796875,69.82906735738119,20.0,60.0
2026-04-13,KO,SMA 20/60,SELL,SELL,76.41000366210938,20846.37927495914,0.0,20846.37927495914,272.82264462573977,0.0,0.0,76.2350009918213,76.34713223775228,20.0,60.0
1996-10-14,KO,SMA 50/200,BUY,BUY,11.492053031921388,10000.0,10000.0,0.0,0.0,870.1665378869272,870.1665378869272,11.800648403167724,10.344929256439208,50.0,200.0
1997-10-03,KO,SMA 50/200,SELL,SELL,14.65167999267578,12749.401653453842,0.0,12749.401653453842,870.1665378869272,0.0,0.0,14.470883560180663,14.519679474830628,50.0,200.0
1998-01-16,KO,SMA 50/200,BUY,BUY,15.301691055297852,12749.401653453842,12749.401653453842,0.0,0.0,833.2021348084702,833.2021348084702,14.924399509429932,14.91694550037384,50.0,200.0
1998-09-25,KO,SMA 50/200,SELL,SELL,13.311821937561035,11091.43845656608,0.0,11091.43845656608,833.2021348084702,0.0,0.0,17.333039379119874,17.42056276798248,50.0,200.0
1999-06-07,KO,SMA 50/200,BUY,BUY,16.125123977661133,11091.43845656608,11091.43845656608,0.0,0.0,687.8358561417298,687.8358561417298,15.73717378616333,15.719266366958617,50.0,200.0
1999-07-14,KO,SMA 50/200,SELL,SELL,14.762548446655272,10154.210149638891,0.0,10154.210149638891,687.8358561417298,0.0,0.0,15.637886180877686,15.663277034759522,50.0,200.0
2000-01-12,KO,SMA 50/200,BUY,BUY,14.751242637634276,10154.210149638891,10154.210149638891,0.0,0.0,688.3630348356447,688.3630348356447,14.524310207366943,14.520930728912354,50.0,200.0
2000-02-11,KO,SMA 50/200,SELL,SELL,13.327096939086914,9173.880894538699,0.0,9173.880894538699,688.3630348356447,0.0,0.0,14.421966724395752,14.433593583106994,50.0,200.0
2000-07-19,KO,SMA 50/200,BUY,BUY,14.61301612854004,9173.880894538699,9173.880894538699,0.0,0.0,627.7883233579407,627.7883233579407,13.158616123199463,13.15248034954071,50.0,200.0
2001-03-08,KO,SMA 50/200,SELL,SELL,12.489733695983888,7840.908976188902,0.0,7840.908976188902,627.7883233579407,0.0,0.0,13.863175868988039,13.896489706039429,50.0,200.0
2001-11-08,KO,SMA 50/200,BUY,BUY,12.144639015197754,7840.908976188902,7840.908976188902,0.0,0.0,645.6271747869014,645.6271747869014,11.811146202087402,11.806336822509765,50.0,200.0
2002-02-01,KO,SMA 50/200,SELL,SELL,11.099760055541992,7166.306725472076,0.0,7166.306725472076,645.6271747869014,0.0,0.0,11.4881907081604,11.499038200378418,50.0,200.0
2002-03-22,KO,SMA 50/200,BUY,BUY,12.785100936889648,7166.306725472076,7166.306725472076,0.0,0.0,560.5201523904035,560.5201523904035,11.571192626953126,11.551499471664428,50.0,200.0
2002-09-17,KO,SMA 50/200,SELL,SELL,12.305013656616213,6897.208129972516,0.0,6897.208129972516,560.5201523904035,0.0,0.0,12.597887210845947,12.61763048171997,50.0,200.0
2003-06-25,KO,SMA 50/200,BUY,BUY,11.901927947998049,6897.208129972516,6897.208129972516,0.0,0.0,579.503435082772,579.503435082772,11.199115257263184,11.18013156414032,50.0,200.0
2004-08-11,KO,SMA 50/200,SELL,SELL,11.566641807556152,6702.908659850793,0.0,6702.908659850793,579.503435082772,0.0,0.0,12.735515766143799,12.739686050415038,50.0,200.0
2005-04-11,KO,SMA 50/200,BUY,BUY,11.10038948059082,6702.908659850793,6702.908659850793,0.0,0.0,603.844457131069,603.844457131069,11.173485126495361,11.16707200050354,50.0,200.0
2005-11-14,KO,SMA 50/200,SELL,SELL,11.433344841003418,6903.961908708017,0.0,6903.961908708017,603.844457131069,0.0,0.0,11.45872901916504,11.461745228767395,50.0,200.0
2006-04-28,KO,SMA 50/200,BUY,BUY,11.423898696899414,6903.961908708017,6903.961908708017,0.0,0.0,604.3437614324992,604.3437614324992,11.415621318817138,11.410536041259766,50.0,200.0
2008-06-04,KO,SMA 50/200,SELL,SELL,16.269554138183594,9832.403544699555,0.0,9832.403544699555,604.3437614324992,0.0,0.0,16.91671875,16.920469560623168,50.0,200.0
2009-06-05,KO,SMA 50/200,BUY,BUY,14.657207489013672,9832.403544699555,9832.403544699555,0.0,0.0,670.8237945099328,670.8237945099328,13.350688209533692,13.345886821746825,50.0,200.0
2010-05-28,KO,SMA 50/200,SELL,SELL,15.73183822631836,10553.291413595292,0.0,10553.291413595292,670.8237945099328,0.0,0.0,16.434693374633788,16.43734570980072,50.0,200.0
2010-08-31,KO,SMA 50/200,BUY,BUY,17.247709274291992,10553.291413595292,10553.291413595292,0.0,0.0,611.8662626882954,611.8662626882954,16.69027708053589,16.678623938560484,50.0,200.0
2012-12-19,KO,SMA 50/200,SELL,SELL,24.36616897583008,14908.836747272642,0.0,14908.836747272642,611.8662626882954,0.0,0.0,24.619511108398438,24.636987857818603,50.0,200.0
2013-03-08,KO,SMA 50/200,BUY,BUY,25.98263168334961,14908.836747272644,14908.836747272642,0.0,0.0,573.8001034293474,573.8001034293474,24.94174247741699,24.920631017684936,50.0,200.0
2013-09-27,KO,SMA 50/200,SELL,SELL,25.98830223083496,14912.090508006238,0.0,14912.090508006238,573.8001034293474,0.0,0.0,26.42574810028076,26.42850215911865,50.0,200.0
2013-12-26,KO,SMA 50/200,BUY,BUY,27.594730377197266,14912.090508006238,14912.090508006238,0.0,0.0,540.3963113308312,540.3963113308312,26.99643211364746,26.967327489852906,50.0,200.0
2014-02-18,KO,SMA 50/200,SELL,SELL,25.53654670715332,13799.855644673136,0.0,13799.855644673136,540.3963113308312,0.0,0.0,26.842061309814454,26.852281084060667,50.0,200.0
2014-04-30,KO,SMA 50/200,BUY,BUY,28.01945304870605,13799.855644673136,13799.855644673136,0.0,0.0,492.50981525888204,492.50981525888204,26.620839653015135,26.61541953086853,50.0,200.0
2015-04-01,KO,SMA 50/200,SELL,SELL,28.792112350463867,14180.397934639936,0.0,14180.397934639936,492.50981525888204,0.0,0.0,29.268076820373537,29.28374037742615,50.0,200.0
2015-11-04,KO,SMA 50/200,BUY,BUY,30.209688186645508,14180.397934639936,14180.397934639936,0.0,0.0,469.399016866004,469.399016866004,29.07955711364746,29.042481031417847,50.0,200.0
2016-09-22,KO,SMA 50/200,SELL,SELL,31.90176773071289,14974.658409084243,0.0,14974.658409084243,469.399016866004,0.0,0.0,32.26664939880371,32.2963334274292,50.0,200.0
2017-04-17,KO,SMA 50/200,BUY,BUY,32.53852081298828,14974.658409084243,14974.658409084243,0.0,0.0,460.2132498631242,460.2132498631242,31.617376861572264,31.595572929382325,50.0,200.0
2018-03-20,KO,SMA 50/200,SELL,SELL,33.70301055908203,15510.572019566333,0.0,15510.572019566333,460.2132498631242,0.0,0.0,34.96129852294922,34.96972764968872,50.0,200.0
2018-08-02,KO,SMA 50/200,BUY,BUY,36.38246154785156,15510.572019566333,15510.572019566333,0.0,0.0,426.3200278289651,426.3200278289651,34.75208618164063,34.74795602798462,50.0,200.0
2019-04-18,KO,SMA 50/200,SELL,SELL,38.355072021484375,16351.53537158118,0.0,16351.53537158118,426.3200278289651,0.0,0.0,37.271471939086915,37.282306823730465,50.0,200.0
2019-05-06,KO,SMA 50/200,BUY,BUY,39.154823303222656,16351.53537158118,16351.53537158118,0.0,0.0,417.6122886560277,417.6122886560277,37.529313735961914,37.490500659942626,50.0,200.0
2020-04-02,KO,SMA 50/200,SELL,SELL,36.629920959472656,15297.105125174774,0.0,15297.105125174774,417.6122886560277,0.0,0.0,43.93834167480469,44.00075960159302,50.0,200.0
2020-10-09,KO,SMA 50/200,BUY,BUY,43.07798767089844,15297.105125174774,15297.105125174774,0.0,0.0,355.1025930468153,355.1025930468153,41.3447306060791,41.31998895645142,50.0,200.0
2022-10-07,KO,SMA 50/200,SELL,SELL,49.118797302246094,17442.212289368505,0.0,17442.212289368505,355.1025930468153,0.0,0.0,54.98270736694336,55.00496770858765,50.0,200.0
2022-12-28,KO,SMA 50/200,BUY,BUY,57.68899917602539,17442.212289368505,17442.212289368505,0.0,0.0,302.3490186776755,302.3490186776755,55.41830307006836,55.40932147979736,50.0,200.0
2023-03-10,KO,SMA 50/200,SELL,SELL,53.73234939575195,16245.923111051592,0.0,16245.923111051592,302.3490186776755,0.0,0.0,55.06907768249512,55.10730981826782,50.0,200.0
2023-04-17,KO,SMA 50/200,BUY,BUY,58.030906677246094,16245.923111051592,16245.923111051592,0.0,0.0,279.9529430309869,279.9529430309869,55.238238677978515,55.205765056610105,50.0,200.0
2023-08-30,KO,SMA 50/200,SELL,SELL,55.71784973144531,15598.376011676397,0.0,15598.376011676397,279.9529430309869,0.0,0.0,56.19476661682129,56.201554718017576,50.0,200.0
2024-01-29,KO,SMA 50/200,BUY,BUY,55.91435241699219,15598.376011676397,15598.376011676397,0.0,0.0,278.96908999944174,278.96908999944174,55.119089431762696,55.069826965332034,50.0,200.0
2024-12-26,KO,SMA 50/200,SELL,SELL,60.36183166503906,16839.085250295433,0.0,16839.085250295433,278.96908999944174,0.0,0.0,61.837255783081055,61.86290716171265,50.0,200.0
2025-03-12,KO,SMA 50/200,BUY,BUY,67.47174072265625,16839.085250295433,16839.085250295433,0.0,0.0,249.5724146129975,249.5724146129975,63.42710105895996,63.33226154327392,50.0,200.0
2025-10-09,KO,SMA 50/200,SELL,SELL,65.4570083618164,16336.263630201689,0.0,16336.263630201689,249.5724146129975,0.0,0.0,66.81564804077148,66.83244924545288,50.0,200.0
2025-12-05,KO,SMA 50/200,BUY,BUY,69.52196502685547,16336.26363020169,16336.263630201689,0.0,0.0,234.9798890737797,234.9798890737797,68.43201583862304,68.39789043426514,50.0,200.0
1997-05-09,MCD,SMA 100/300,BUY,BUY,13.81464958190918,10000.0,10000.0,0.0,0.0,723.8692476930713,723.8692476930713,12.255139923095703,12.250855531692505,100.0,300.0
1997-12-23,MCD,SMA 100/300,SELL,SELL,12.119522094726562,8772.949341109272,0.0,8772.949341109272,723.8692476930713,0.0,0.0,12.429063377380372,12.44473684946696,100.0,300.0
1998-03-11,MCD,SMA 100/300,BUY,BUY,14.625351905822754,8772.949341109272,8772.949341109272,0.0,0.0,599.8453505666773,599.8453505666773,12.611515941619873,12.609876826604207,100.0,300.0
2000-02-22,MCD,SMA 100/300,SELL,SELL,17.063030242919922,10235.179357794117,0.0,10235.179357794117,599.8453505666773,0.0,0.0,21.865063819885254,21.87385997136434,100.0,300.0
2002-05-22,MCD,SMA 100/300,BUY,BUY,16.4291934967041,10235.179357794117,10235.179357794117,0.0,0.0,622.987328005323,622.987328005323,14.844814033508301,14.839940258661906,100.0,300.0
2002-08-19,MCD,SMA 100/300,SELL,SELL,13.191601753234863,8218.20072835812,0.0,8218.20072835812,622.987328005323,0.0,0.0,14.798233375549316,14.802245031992594,100.0,300.0
